"age"	"BCa"	"se"	"SrCa"	"se"	"MgCa"	"se"	"BaCa"	"se"	"UCa"	"se"	"LiCa"	"se"	"LiMg"	"se"	"d11B"	"se"	"pHcf"	"s"	"Temp"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2013.28975115207	486.991255555556	NA	8.99141807936508	0.0662763219697786	4.11074126984127	0.118008216901883	14.227950952381	2.13401945302665	1088.30697666667	33.2046028228709	5.33549444444444	0.267352587996903	1.29758017474576	0.0498204204609987	NA	NA	NA	NA	22.263095584264
2013.27963133641	526.614512222222	NA	9.12088965714286	0.0769419988190002	3.80489633333333	0.145300519630848	12.9009133333333	1.57030019226314	1214.50091677778	44.8902487344882	5.38786765432099	0.165300768930161	1.4454557564303	0.0556029801678191	23.3705	0.198165839639429	8.47318379847835	0.0259712495014757	22.0444902078225
2013.26951152074	528.003691111111	5.2847847886694	9.08849354334554	0.096692161946205	3.78708388034188	0.147901139117794	11.1067408373108	0.756517983955077	1214.93887977778	40.8432318149255	5.42296839506173	0.1808929972103	1.45951832117701	0.0492490812249888	24.0486	0.353538814465022	8.52004630456162	0.0455249364171753	21.8258848311699
2013.25939170507	536.796477777778	5.07815976128772	9.10406693968254	0.0957509759333284	3.81769274358974	0.166838166355611	10.7084287477954	0.999857381044511	1199.26203911111	34.1456325512649	5.46876296296296	0.17414717616976	1.46983864240076	0.0477740396336793	24.3586	0.381288581290107	8.5426534765799	0.0488558326412605	21.6072794545123
2013.2492718894	533.014293333333	10.9151023510609	9.06002012980353	0.109961922615781	3.82190695238095	0.161114358103057	10.2011298286898	1.25848886877117	1182.89013466667	29.1862252076719	5.58428148148148	0.207071028119387	1.49811183094345	0.0470491485184171	24.7436	0.344644847794234	8.5699651719524	0.0439894476305991	21.3885276439524
2013.23915207373	539.38376	10.8353131236709	9.1053748031746	0.100718280910365	3.92764365079365	0.163487330210617	11.0504881825397	1.75830962314221	1157.80573066667	28.1858995128689	5.6896437037037	0.190094772052596	1.49372589587847	0.0483644676182356	25.1158	0.293044168077859	8.59636361314605	0.0373127801509572	21.1678870213523
2013.22903225806	532.709726666667	11.9224705354536	9.03965171233211	0.0657102463394421	3.98968622222222	0.160594157274324	10.5356841190476	1.54768870288635	1136.68357022222	29.0720224883477	5.72817827160494	0.207687976016783	1.4825686240482	0.0558797232954002	25.179	0.294214925220021	8.60300829322215	0.0374491316132151	20.9472463987473
2013.2189124424	538.362153333333	13.5468350029483	9.07378776336996	0.0602066903240788	4.08020644444444	0.156483339439139	9.64163655541989	1.3530335379	1122.97637822222	30.2633152284129	5.83720913580247	0.218523662875667	1.47748631639342	0.0572011854277679	25.291	0.275594750796648	8.61276312151123	0.0350638352363628	20.7266057763653
2013.20879262673	531.61684	13.9438899785268	9.01669073015873	0.0570269406117088	4.11387133333333	0.15185816078401	9.79383908333333	1.24337250419317	1119.23503244444	32.6728241430224	5.86994839506173	0.240371571009043	1.47022816966041	0.0624725211366956	25.3643	0.354629949540519	8.62005174581595	0.0451019905888526	20.5059651537602
